StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,SubID,NA_1,NA_2,NA_3,NA_4,NA_5,NA_6,NA_7,NA_8,NA_9,NA_10,PA_1,PA_2,PA_3,PA_4,PA_5,PA_6,PA_7,PA_8,PA_9,PA_10,Anx_1,Anx_2,Anx_3,Dep_1,Dep_2,Dep_3,DMIL_1,DMIL_2,Discrim_1,Discrim_2,Discrim_3,Discrim_4,Discrim_5,Discrim_6,Discrim_7,DailyNews
11/3/20 18:28,11/3/20 18:30,0,45.26.138.228,100,142,1,11/3/20 18:30,R_2CIZcKPBB1NatyU,,,,,31.80450439,-105.9661026,anonymous,EN,1057,1,1,2,1,1,1,1,1,1,1,3,2,2,3,1,1,4,3,1,2,2,1,2,1,1,1,7,7,0,0,0,0,0,0,3,1
11/3/20 18:33,11/3/20 18:34,0,23.127.245.76,100,88,1,11/3/20 18:34,R_OfgoMyS7NCO6VHP,,,,,31.83779907,-106.538002,anonymous,EN,1003,1,1,2,1,2,1,2,2,3,2,2,2,2,1,2,1,2,2,1,2,3,3,1,3,4,4,2,3,0,0,0,0,0,0,1,1
11/3/20 18:37,11/3/20 18:39,0,72.183.248.145,100,126,1,11/3/20 18:39,R_1K0wEXvvvNap38G,,,,,31.77029419,-106.3005981,anonymous,EN,1032,4,5,4,1,4,1,2,1,1,1,3,5,3,5,3,3,4,5,5,3,4,5,1,1,1,1,7,7,0,0,0,0,2,0,3,3
11/3/20 18:27,11/3/20 18:44,0,173.175.165.230,100,1048,1,11/3/20 18:44,R_3pbhWyVuRdogLqA,,,,,31.77749634,-106.490303,anonymous,EN,1037,5,4,5,5,1,2,1,1,1,2,3,5,4,4,5,5,1,5,2,2,5,5,5,1,1,1,4,4,0,0,0,4,0,4,10,5
11/3/20 18:43,11/3/20 18:47,0,108.239.196.250,100,230,1,11/3/20 18:47,R_1d784DhU5CdUNMh,,,,,31.80450439,-105.9661026,anonymous,EN,1044,2,2,2,2,1,1,1,1,2,1,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,5,5,0,0,0,2,0,0,2,3
11/3/20 18:48,11/3/20 18:50,0,24.242.98.123,100,94,1,11/3/20 18:50,R_ePbxgGi8bKgl7oJ,,,,,31.83779907,-106.538002,anonymous,EN,1092,1,1,1,3,3,2,1,1,2,1,2,1,1,2,2,2,3,1,2,3,1,1,1,1,1,1,3,5,0,0,0,0,0,0,0,2
11/3/20 18:48,11/3/20 18:50,0,104.180.178.107,100,132,1,11/3/20 18:50,R_r0aLN0AnhEmN5fz,,,,,31.90330505,-106.4169998,anonymous,EN,1101,3,3,4,1,3,2,1,1,3,3,3,3,3,1,1,1,1,1,1,1,4,4,4,3,4,1,2,2,0,0,0,2,0,3,7,2
11/3/20 18:47,11/3/20 18:50,0,72.183.208.235,100,211,1,11/3/20 18:50,R_3PmImfoaHZ8b1AX,,,,,31.80450439,-105.9661026,anonymous,EN,1066,1,2,1,1,1,1,1,1,1,1,4,4,4,4,3,1,4,4,1,3,1,2,1,1,1,1,7,7,0,0,10,0,0,0,10,5
11/3/20 18:48,11/3/20 18:51,0,96.255.124.139,100,177,1,11/3/20 18:51,R_XtaDmkxaCh8p8dj,,,,,39.00050354,-76.97119904,anonymous,EN,1083,4,4,4,3,1,1,1,2,3,3,4,4,4,3,3,2,3,3,3,4,5,5,3,2,2,3,7,7,0,0,0,0,0,0,8,1
11/3/20 18:45,11/3/20 18:52,0,72.176.159.11,100,468,1,11/3/20 18:52,R_3fZankoB73iYM3p,,,,,31.70779419,-106.3237991,anonymous,EN,1056,3,3,1,2,1,1,2,1,2,2,2,3,3,2,1,1,1,2,2,3,2,4,2,2,2,1,4,4,0,0,0,0,0,0,0,2
11/3/20 18:51,11/3/20 18:53,0,68.207.101.179,100,76,1,11/3/20 18:53,R_3jTpbZNlRbIbYU0,,,,,31.66290283,-106.1371002,anonymous,EN,1038,4,3,5,2,1,1,1,3,2,2,1,2,1,1,2,1,1,5,1,1,5,5,3,1,2,2,5,5,0,0,0,2,0,1,7,4
11/3/20 18:50,11/3/20 18:53,0,68.201.55.19,100,138,1,11/3/20 18:53,R_2tEbKzeDDoz7Osc,,,,,31.77749634,-106.490303,anonymous,EN,1074,5,5,5,5,3,3,1,1,4,4,4,5,4,3,1,1,3,5,4,2,5,5,5,1,1,4,7,7,0,0,0,10,0,10,10,5
11/3/20 18:50,11/3/20 18:54,0,68.73.64.70,100,234,1,11/3/20 18:54,R_25HGoJcwNz9VkRe,,,,,31.80450439,-105.9661026,anonymous,EN,1012,5,5,5,5,5,4,2,3,5,5,3,4,5,4,1,1,1,4,3,1,5,5,5,5,5,5,2,2,0,5,0,8,0,8,10,5
11/3/20 18:57,11/3/20 19:00,0,129.108.202.171,100,135,1,11/3/20 19:00,R_3fOxw2JCyVGoElV,,,,,31.77749634,-106.490303,anonymous,EN,1080,3,3,3,1,3,1,3,3,2,1,3,1,1,1,1,1,2,1,2,1,3,3,1,2,3,3,2,2,0,0,0,2,0,2,2,1
11/3/20 19:02,11/3/20 19:04,0,69.23.157.100,100,141,1,11/3/20 19:04,R_3hDSMnyk2AD3b9G,,,,,31.83779907,-106.538002,anonymous,EN,1105,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,3,2,3,3,3,3,1,1,1,1,1,7,7,0,0,0,0,0,0,0,1
11/3/20 19:04,11/3/20 19:07,0,72.176.136.111,100,136,1,11/3/20 19:07,R_25BLEhzCFhTmStu,,,,,31.70779419,-106.3237991,anonymous,EN,1050,3,4,4,3,1,1,1,1,2,3,4,5,5,5,5,5,4,5,4,5,5,5,3,1,1,3,7,7,0,0,0,5,0,6,10,5
11/3/20 19:05,11/3/20 19:07,0,174.244.20.69,100,141,1,11/3/20 19:07,R_2CKbF3dKAVXWwev,,,,,32.84449768,-96.82189941,anonymous,EN,1088,4,4,5,1,5,3,1,1,1,3,2,4,4,2,2,4,1,3,1,1,5,5,3,1,1,2,4,5,0,0,0,3,1,5,10,4
11/3/20 19:08,11/3/20 19:13,0,72.176.159.11,100,265,1,11/3/20 19:13,R_U9qIEpfFwsolPIB,,,,,31.70779419,-106.3237991,anonymous,EN,1073,5,4,4,3,2,5,2,,1,1,2,4,2,2,3,3,2,4,4,1,3,4,1,2,4,2,7,6,0,0,0,0,0,0,6,1
11/3/20 19:16,11/3/20 19:21,0,189.248.49.85,100,305,1,11/3/20 19:21,R_3NOhFCOqGMuBXNJ,,,,,31.64050293,-106.3858032,anonymous,EN,1036,1,1,1,1,1,1,1,1,1,1,3,1,2,3,2,2,3,3,1,2,1,1,1,1,1,1,6,6,0,0,0,0,0,0,9,1
11/3/20 19:22,11/3/20 19:23,0,24.237.158.225,100,96,1,11/3/20 19:23,R_3dYTrwRSSIyAHgL,,,,,61.16630554,-149.9575043,anonymous,EN,1090,5,5,5,5,2,2,1,1,4,5,4,3,4,3,2,4,2,4,1,2,5,5,5,1,2,2,2,2,3,2,1,0,0,2,10,5
11/3/20 19:24,11/3/20 19:28,0,72.176.147.102,100,213,1,11/3/20 19:28,R_SVrVUrxFBiXpM5j,,,,,31.70779419,-106.3237991,anonymous,EN,1089,4,1,5,1,3,2,1,1,1,2,2,3,1,3,2,2,2,3,3,3,2,5,2,1,2,3,6,6,0,0,0,0,0,0,6,4
11/3/20 19:31,11/3/20 19:34,0,24.242.116.64,100,190,1,11/3/20 19:34,R_1iqbh4k1s1LxE2S,,,,,31.83779907,-106.538002,anonymous,EN,1067,5,5,5,5,4,2,1,1,5,5,1,5,5,2,1,5,5,5,1,2,5,5,5,5,5,5,5,2,0,0,0,10,0,10,10,5
11/3/20 19:35,11/3/20 19:38,0,68.203.115.112,100,160,1,11/3/20 19:38,R_3qJutkA83VV728S,,,,,31.90330505,-106.4169998,anonymous,EN,1084,5,5,4,4,5,3,3,3,4,5,2,3,3,3,2,3,3,5,3,3,5,5,4,4,4,4,7,7,0,0,0,0,0,5,10,5
11/3/20 19:36,11/3/20 19:38,0,70.117.171.232,100,131,1,11/3/20 19:38,R_1gINyOEjsn5MQAm,,,,,31.77029419,-106.3005981,anonymous,EN,1040,4,3,5,5,4,2,1,3,4,5,5,5,5,3,2,5,2,5,3,3,5,5,4,2,3,2,6,5,8,8,5,10,4,6,6,3
11/3/20 19:43,11/3/20 19:45,0,104.180.178.181,100,95,1,11/3/20 19:45,R_25zsNWY9Sljj956,,,,,31.90330505,-106.4169998,anonymous,EN,1008,4,3,5,5,5,1,1,1,4,4,2,5,4,1,1,1,1,3,1,1,5,5,4,5,4,1,2,2,0,0,0,4,0,6,7,3
11/3/20 19:43,11/3/20 19:47,0,72.176.159.11,100,268,1,11/3/20 19:47,R_2SH3fNxGVlljxVh,,,,,31.70779419,-106.3237991,anonymous,EN,1022,3,3,2,1,1,1,1,1,2,2,4,1,1,1,1,1,2,1,1,1,2,4,1,1,1,1,6,7,0,0,0,0,0,0,3,2
11/3/20 19:53,11/3/20 19:56,0,68.206.245.163,100,139,1,11/3/20 19:56,R_1NkyEWHBXq9bJaW,,,,,31.77749634,-106.490303,anonymous,EN,1064,2,2,3,2,2,1,1,2,1,2,3,1,4,2,3,2,3,2,1,3,2,2,2,3,2,1,5,6,0,0,0,0,0,0,0,1
11/3/20 20:11,11/3/20 20:14,0,173.175.172.154,100,153,1,11/3/20 20:14,R_3PibojFPYjrI8uN,,,,,31.77749634,-106.490303,anonymous,EN,1062,1,1,1,1,4,1,1,1,2,2,2,1,2,1,2,2,1,2,1,1,5,3,4,3,1,2,7,7,0,0,0,0,1,0,0,3
11/3/20 20:15,11/3/20 20:17,0,24.170.97.181,100,147,1,11/3/20 20:17,R_1qaMBWdPyzRPTW8,,,,,31.83779907,-106.538002,anonymous,EN,1051,4,3,3,2,2,1,1,2,3,2,1,1,1,3,1,2,1,1,1,3,3,5,1,2,3,1,4,4,0,0,0,2,0,0,4,5
11/3/20 20:36,11/3/20 20:41,0,173.172.206.57,100,300,1,11/3/20 20:41,R_3saWuYtii1fxTUo,,,,,31.77029419,-106.3005981,anonymous,EN,1016,5,4,5,1,1,1,1,1,2,2,4,3,5,2,2,2,1,2,1,1,4,5,3,1,2,1,2,1,0,0,0,0,0,1,5,5
11/3/20 20:36,11/3/20 20:45,0,72.178.51.161,100,564,1,11/3/20 20:45,R_D8IL8ecNHNC6BTX,,,,,31.77029419,-106.3005981,anonymous,EN,1077,3,3,5,4,1,1,3,2,2,3,3,2,4,4,1,1,1,3,1,1,5,4,4,1,2,2,4,4,0,0,0,0,0,0,7,2
11/3/20 20:53,11/3/20 20:56,0,189.244.84.57,100,144,1,11/3/20 20:56,R_3fHOaKqtMQdYuUu,,,,,25.50579834,-103.3455963,anonymous,EN,1045,3,4,4,2,3,2,2,2,2,3,4,4,4,5,4,3,3,3,2,5,4,3,3,3,3,2,7,7,0,0,0,0,0,0,0,1
11/3/20 20:58,11/3/20 21:01,0,66.25.30.69,100,149,1,11/3/20 21:01,R_3oFStM6z623mCob,,,,,31.66290283,-106.1371002,anonymous,EN,1061,1,1,1,1,1,1,1,1,1,1,4,3,3,5,4,5,1,4,3,5,1,1,1,1,1,1,7,7,0,0,0,0,0,2,2,2
11/3/20 21:03,11/3/20 21:04,0,70.117.162.196,100,92,1,11/3/20 21:04,R_1hQOwY1g7OnpjaS,,,,,31.77029419,-106.3005981,anonymous,EN,1031,1,3,4,2,1,1,1,1,1,1,4,4,5,3,4,4,3,4,1,2,3,3,4,1,1,1,4,4,0,0,0,0,0,0,0,4
11/3/20 21:05,11/3/20 21:07,0,172.5.108.163,100,130,1,11/3/20 21:07,R_20U4M5j7nVl7yka,,,,,31.78990173,-106.365799,anonymous,EN,1068,5,5,5,5,1,1,1,1,2,5,3,5,5,4,5,5,4,4,3,3,4,4,5,1,1,2,5,5,0,0,0,6,0,10,10,2
11/3/20 21:09,11/3/20 21:11,0,108.236.252.103,100,138,1,11/3/20 21:11,R_3FVBqvIKsXznnLL,,,,,31.77029419,-106.3005981,anonymous,EN,1046,1,1,3,1,1,1,1,1,2,1,1,3,3,4,4,2,4,5,2,1,2,2,1,1,1,2,7,6,0,0,0,0,0,0,2,2
11/3/20 21:11,11/3/20 21:13,0,72.183.220.16,100,101,1,11/3/20 21:13,R_3NWdcXgInKpqQy8,,,,,31.80450439,-105.9661026,anonymous,EN,1107,4,4,4,3,4,4,1,3,3,4,3,4,2,1,1,1,1,3,1,2,4,4,4,3,3,2,7,7,1,0,0,8,0,10,10,5
11/3/20 21:15,11/3/20 21:17,0,201.146.126.66,100,104,1,11/3/20 21:17,R_3jdrePizZhMHbAb,,,,,31.70640564,-106.3985977,anonymous,EN,1020,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,2,1,4,1,1,1,1,1,1,7,7,0,0,0,0,0,0,0,1
11/3/20 21:18,11/3/20 21:21,0,24.170.97.181,100,148,1,11/3/20 21:21,R_bNGvdju6EJgQ2aZ,,,,,31.83779907,-106.538002,anonymous,EN,1060,1,3,1,2,1,1,2,1,2,1,3,2,1,2,2,1,1,3,1,3,2,1,2,1,2,1,4,4,0,0,0,0,0,0,3,2
11/3/20 21:26,11/3/20 21:28,0,173.175.131.55,100,141,1,11/3/20 21:28,R_UllF0HHRRhqOQ3T,,,,,31.78990173,-106.365799,anonymous,EN,1010,4,4,3,2,5,1,2,2,2,1,2,4,4,2,1,1,1,1,1,2,3,4,3,2,2,2,7,7,6,5,7,6,7,8,8,1
11/3/20 22:35,11/3/20 22:36,0,24.28.169.47,100,103,1,11/3/20 22:36,R_0keYIuGVtgjfMxX,,,,,31.83779907,-106.538002,anonymous,EN,1009,3,3,4,1,1,1,1,1,1,2,3,3,1,4,1,2,3,4,4,4,4,3,3,2,1,1,4,4,0,0,0,0,0,0,0,2
11/3/20 22:33,11/3/20 22:36,0,129.108.202.171,100,207,1,11/3/20 22:36,R_2ZBL0vwPTvmZekd,,,,,31.77749634,-106.490303,anonymous,EN,1006,3,4,3,2,1,1,1,1,1,3,1,1,3,3,3,3,3,3,3,2,1,3,2,1,1,1,7,7,0,0,0,4,0,4,10,5
11/3/20 22:37,11/3/20 22:38,0,177.237.20.103,100,76,1,11/3/20 22:38,R_3EH3TaxWoD9dpUR,,,,,31.44960022,-106.5642014,anonymous,EN,1104,1,1,4,1,1,1,1,1,1,1,5,1,1,5,4,4,4,4,4,5,4,1,1,1,1,1,7,7,0,0,0,0,0,0,0,2
11/3/20 22:36,11/3/20 22:40,0,68.206.108.22,100,217,1,11/3/20 22:40,R_5hYQzCgcMeI2Cop,,,,,31.74319458,-106.3671036,anonymous,EN,1110,1,1,2,1,4,1,2,1,2,1,2,3,3,3,3,2,2,4,3,3,3,1,3,1,1,1,4,4,0,0,0,0,0,0,1,5
11/3/20 22:43,11/3/20 22:45,0,172.58.72.168,100,157,1,11/3/20 22:45,R_2fVGFOs9ZNsYS8F,,,,,31.77029419,-106.3005981,anonymous,EN,1058,4,5,5,5,2,2,2,1,4,5,2,5,5,1,1,3,1,5,1,1,5,5,2,2,4,5,2,1,0,0,0,1,0,0,2,3
11/3/20 22:37,11/3/20 22:55,0,70.230.109.83,100,1041,1,11/3/20 22:55,R_302xxA5tNZx2xg6,,,,,31.78990173,-106.365799,anonymous,EN,1071,3,1,2,2,1,1,2,1,3,3,2,1,4,1,1,2,3,3,1,3,2,3,2,2,4,3,4,3,0,0,0,0,0,2,2,3
11/3/20 22:48,11/3/20 22:58,0,45.16.215.238,100,626,1,11/3/20 22:58,R_1rDJYhYHuVJMfUy,,,,,31.78990173,-106.365799,anonymous,EN,1093,1,4,4,3,5,3,2,1,3,2,1,1,3,1,1,1,1,2,1,1,4,4,1,3,2,1,1,1,2,0,0,0,2,0,3,2
11/3/20 22:56,11/3/20 22:58,0,70.125.191.76,100,115,1,11/3/20 22:58,R_3JqJK9OMgWzXlVm,,,,,31.85650635,-106.5920029,anonymous,EN,1103,4,4,5,4,3,1,1,1,2,3,2,2,2,3,2,2,1,2,2,2,5,5,3,2,2,3,4,4,0,0,0,2,0,2,10,4
11/3/20 23:02,11/3/20 23:04,0,24.242.117.200,100,99,1,11/3/20 23:04,R_2uwXjpNGeJNzetx,,,,,31.83779907,-106.538002,anonymous,EN,1030,2,2,3,1,1,1,1,1,1,1,2,4,3,4,3,3,3,3,2,2,2,2,3,1,1,1,7,7,0,0,0,0,0,0,2,4
11/3/20 23:10,11/3/20 23:13,0,75.46.48.29,100,157,1,11/3/20 23:13,R_0dKLhIqzJ3WvtZL,,,,,31.90330505,-106.4169998,anonymous,EN,1098,,4,3,3,1,1,3,1,4,4,3,4,4,4,2,3,1,3,2,2,4,4,4,3,2,1,4,4,1,1,3,10,3,10,10,3
11/3/20 23:19,11/3/20 23:22,0,173.174.238.2,100,177,1,11/3/20 23:22,R_1K76JZXsDZSgewK,,,,,29.35820007,-98.42900085,anonymous,EN,1086,1,2,2,2,2,1,1,1,2,2,5,5,5,5,5,4,5,5,5,5,3,2,3,1,1,1,7,7,0,0,0,0,0,0,0,5
11/3/20 23:24,11/3/20 23:29,0,72.181.95.100,100,274,1,11/3/20 23:29,R_2Ug7fmZJLxJS9oR,,,,,31.74319458,-106.3671036,anonymous,EN,1070,4,4,5,1,1,2,1,1,4,1,2,2,3,2,2,2,2,3,1,1,3,5,3,1,4,3,4,4,0,0,1,2,2,2,4,4
11/3/20 23:30,11/3/20 23:33,0,24.170.102.165,100,178,1,11/3/20 23:33,R_25GXa9x7lMoZpG5,,,,,31.85650635,-106.5920029,anonymous,EN,1041,1,,4,2,4,1,3,1,5,3,1,3,1,1,1,1,2,2,1,1,2,4,1,3,4,4,2,5,3,1,1,3,4,4,4,1
11/3/20 23:38,11/3/20 23:40,0,99.184.180.71,100,120,1,11/3/20 23:40,R_3I3jZTwuw622Qou,,,,,31.64460754,-106.2736969,anonymous,EN,1033,2,1,3,1,1,1,1,1,1,3,2,1,2,3,3,3,3,3,3,3,2,4,1,1,1,2,3,3,0,0,0,0,0,0,3,5
11/3/20 23:45,11/3/20 23:47,0,72.183.217.98,100,152,1,11/3/20 23:47,R_2Eu6HSFLZofYipp,,,,,31.80450439,-105.9661026,anonymous,EN,1039,5,5,5,2,4,4,2,3,5,5,3,4,5,2,1,1,1,4,1,2,5,5,4,5,4,3,3,2,0,4,0,3,0,10,7,5
11/3/20 23:51,11/3/20 23:53,0,70.117.163.1,100,141,1,11/3/20 23:53,R_SE0Lx3zB24PrykV,,,,,31.80450439,-105.9661026,anonymous,EN,1059,3,4,4,2,2,1,1,1,2,2,4,4,4,4,2,2,2,5,4,3,3,3,4,2,3,3,7,7,0,0,0,3,0,2,0,2
11/4/20 0:02,11/4/20 0:05,0,67.10.108.176,100,161,1,11/4/20 0:05,R_POgTXM4aN8yAHiF,,,,,31.853302,-106.4381027,anonymous,EN,1085,1,1,2,1,4,1,1,1,3,2,3,3,3,1,3,2,1,3,3,1,3,3,1,1,1,1,7,7,0,0,1,0,0,0,0,3
11/4/20 0:04,11/4/20 0:06,0,24.162.200.37,100,147,1,11/4/20 0:06,R_10oY3mgIDbd0Tip,,,,,31.75579834,-106.4695969,anonymous,EN,1096,1,1,2,1,4,2,3,2,4,3,2,2,2,2,2,2,2,2,2,1,1,3,1,4,4,1,4,4,0,0,1,1,0,2,1,3
11/4/20 0:07,11/4/20 0:12,0,72.191.174.89,100,268,1,11/4/20 0:12,R_2PjIqXjza0L2z6B,,,,,31.853302,-106.4381027,anonymous,EN,1027,5,5,5,3,2,2,1,1,1,2,3,3,2,3,3,2,3,2,2,3,5,5,5,3,2,2,7,7,0,0,0,1,0,1,3,2
11/4/20 0:18,11/4/20 0:20,0,172.58.73.187,100,79,1,11/4/20 0:20,R_3CNnlgX5q2fPK0R,,,,,31.77029419,-106.3005981,anonymous,EN,1095,1,1,1,1,1,1,5,5,1,5,1,3,1,1,1,1,1,1,1,1,1,5,5,2,1,4,4,7,0,0,0,0,0,0,0,2
11/4/20 0:18,11/4/20 0:27,0,70.120.227.69,100,557,1,11/4/20 0:27,R_2y934fY6aMTVIx6,,,,,31.77749634,-106.490303,anonymous,EN,1047,4,4,5,5,3,4,1,1,4,4,2,2,3,1,2,2,1,3,2,2,5,5,3,4,3,5,2,3,0,0,0,0,0,0,4,2
11/4/20 0:27,11/4/20 0:30,0,107.211.166.234,100,178,1,11/4/20 0:30,R_3fwyb8D5jQKPTw7,,,,,31.93840027,-106.4033966,anonymous,EN,1094,4,3,4,4,2,2,1,2,3,4,2,2,3,2,2,1,1,2,2,2,4,4,4,1,2,3,4,4,0,0,0,3,0,3,5,4
11/4/20 1:06,11/4/20 1:12,0,173.175.185.60,100,359,1,11/4/20 1:12,R_3JlKXbvuvsoeszL,,,,,31.77029419,-106.3005981,anonymous,EN,1049,1,2,3,1,1,1,2,1,1,3,4,4,4,3,3,3,2,4,1,4,3,2,3,1,1,1,5,7,0,0,0,1,0,0,2,1
11/4/20 2:47,11/4/20 2:49,0,172.58.73.77,100,141,1,11/4/20 2:49,R_232kUvvVNQQdMyH,,,,,31.77029419,-106.3005981,anonymous,EN,1099,5,5,5,4,5,3,5,4,4,5,3,5,5,3,1,1,1,2,1,1,4,5,5,5,5,4,2,2,0,0,0,0,0,0,10,2
11/3/20 18:03,11/3/20 18:05,0,72.183.254.254,3,118,0,11/4/20 8:19,R_1nVF2yVamcptmJU,,,,,,,anonymous,EN,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/20 18:33,11/3/20 18:33,0,23.127.245.76,3,3,0,11/4/20 8:19,R_xrZa7FGayMGu80x,,,,,,,anonymous,EN,1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/20 18:28,11/3/20 18:28,0,70.120.160.14,3,4,0,11/4/20 8:20,R_3QRZTa79MPznUBb,,,,,,,anonymous,EN,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/20 17:57,11/5/20 17:59,0,45.26.138.228,100,129,1,11/5/20 17:59,R_11iHVDK7PazsW4M,,,,,31.80450439,-105.9661026,anonymous,EN,1057,1,1,4,1,3,1,1,1,2,1,4,3,3,3,3,4,4,3,1,3,3,2,3,1,1,1,7,7,0,0,0,0,0,0,2,1
11/5/20 17:57,11/5/20 18:00,0,70.120.160.14,100,186,1,11/5/20 18:00,R_UoN6m3OfkAGaLqp,,,,,31.85650635,-106.5920029,anonymous,EN,1058,1,2,1,1,4,2,1,1,2,3,1,3,3,1,3,1,1,2,1,1,2,1,4,2,2,3,2,1,0,0,0,0,1,0,0,3
11/5/20 17:58,11/5/20 18:02,0,72.178.51.161,100,246,1,11/5/20 18:02,R_eWkcylOpQ6gIpb3,,,,,31.77029419,-106.3005981,anonymous,EN,1077,2,3,4,3,2,1,1,1,2,2,2,2,4,3,4,3,3,2,2,3,4,3,2,1,1,1,5,5,0,0,0,0,0,0,0,2
11/5/20 18:00,11/5/20 18:02,0,108.88.118.40,100,155,1,11/5/20 18:02,R_2PiAwZwZ7yJIJF4,,,,,33.59030151,-101.9371033,anonymous,EN,1063,1,1,1,1,1,1,1,1,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1
11/5/20 18:02,11/5/20 18:05,0,107.77.200.6,100,142,1,11/5/20 18:05,R_piO0OM7MHxcdbu9,,,,,32.77870178,-96.82170105,anonymous,EN,1007,2,2,3,4,1,1,1,1,2,3,1,4,4,3,4,4,1,4,4,4,3,2,3,1,1,1,5,4,0,0,0,0,0,0,5,2
11/5/20 18:02,11/5/20 18:05,0,172.58.72.47,100,152,1,11/5/20 18:05,R_3O1gm5y7kC3MIJF,,,,,31.77029419,-106.3005981,anonymous,EN,1006,2,3,3,2,1,1,2,1,3,2,1,2,3,1,1,1,2,2,3,1,3,3,5,3,3,1,4,7,0,0,0,5,5,10,10,5
11/5/20 18:03,11/5/20 18:05,0,104.180.178.181,100,119,1,11/5/20 18:05,R_1FOGB1dqeH4ZPNd,,,,,31.90330505,-106.4169998,anonymous,EN,1008,1,1,5,5,5,1,1,1,4,5,3,3,5,3,1,1,1,3,1,1,5,5,4,5,3,1,2,2,0,0,0,3,0,3,5,3
11/5/20 18:03,11/5/20 18:06,0,104.10.230.166,100,191,1,11/5/20 18:06,R_1LHjFia4u7qXjqe,,,,,31.83779907,-106.538002,anonymous,EN,1097,1,1,1,1,1,1,1,1,1,1,5,5,5,1,5,5,1,1,5,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
11/5/20 18:01,11/5/20 18:06,0,172.58.100.30,100,349,1,11/5/20 18:06,R_V4DBciLv3VRf0Pv,,,,,29.85949707,-95.38469696,anonymous,EN,1001,2,1,2,1,3,1,1,1,1,2,5,3,3,4,4,3,4,3,1,4,4,2,2,1,1,3,4,4,0,0,0,0,0,0,0,1
11/5/20 18:06,11/5/20 18:07,0,24.243.29.221,100,101,1,11/5/20 18:07,R_3mmKFpwono9eKWf,,,,,31.78990173,-106.365799,anonymous,EN,1082,4,3,3,1,3,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,2,1,5,5,0,0,0,0,0,1,3,1
11/5/20 18:02,11/5/20 18:07,0,173.172.206.57,100,343,1,11/5/20 18:07,R_2aE6CqhfUXQOcdG,,,,,31.77029419,-106.3005981,anonymous,EN,1016,5,5,5,2,3,1,1,1,1,2,2,3,2,2,1,1,1,4,1,1,3,5,2,1,2,1,2,2,0,0,0,0,0,0,4,4
11/5/20 18:02,11/5/20 18:08,0,24.28.188.232,100,346,1,11/5/20 18:08,R_29cbacYY85lJcHY,,,,,31.83779907,-106.538002,anonymous,EN,1013,5,4,4,4,5,1,2,3,5,4,4,4,3,3,4,3,4,4,4,4,5,3,3,3,4,4,4,4,0,9,0,9,0,9,10,5
11/5/20 18:05,11/5/20 18:08,0,72.176.147.102,100,189,1,11/5/20 18:08,R_12kZgIJZTKMyrKe,,,,,31.70779419,-106.3237991,anonymous,EN,1089,4,4,2,1,2,1,1,1,2,2,2,1,3,2,2,1,1,2,1,2,3,4,1,1,1,1,6,6,0,0,3,3,4,4,6,3
11/5/20 18:07,11/5/20 18:09,0,24.170.97.181,100,117,1,11/5/20 18:09,R_2akqFiKetSX1m2y,,,,,31.83779907,-106.538002,anonymous,EN,1019,2,1,3,2,2,1,1,1,1,3,3,4,4,4,4,4,2,3,3,3,4,2,3,1,3,1,4,4,0,0,0,0,0,0,6,1
11/5/20 18:08,11/5/20 18:09,0,72.191.178.10,100,96,1,11/5/20 18:09,R_2TL7nPVhD4mpnha,,,,,31.77029419,-106.3005981,anonymous,EN,1055,1,1,2,1,1,1,1,1,3,3,3,3,1,2,2,1,2,2,1,2,1,1,1,1,1,1,4,4,0,0,0,0,0,0,4,2
11/5/20 18:07,11/5/20 18:09,0,47.157.201.41,100,105,1,11/5/20 18:09,R_1fZ9Ch1jM47tz76,,,,,33.86810303,-118.1831055,anonymous,EN,1005,5,3,5,5,5,5,4,2,5,5,2,5,5,5,5,5,5,5,1,5,5,5,5,3,3,2,7,7,0,0,0,0,0,0,10,5
11/5/20 18:07,11/5/20 18:10,0,24.170.97.181,100,144,1,11/5/20 18:10,R_bQHzD4bdorglOxP,,,,,31.83779907,-106.538002,anonymous,EN,1051,3,3,3,3,1,1,1,1,1,3,2,4,3,3,2,2,1,3,1,2,3,4,1,1,2,2,4,4,0,0,0,2,0,0,3,5
